,feature,importance_cluster_0
0,F0_mean,0.07457945593370816
1,F0_10,0.053100103268727
2,IH_sF3_max,0.03984794334336942
3,IH_sF3_mean,0.03573214134699079
4,F0_90,0.03346335877576907
5,IH_sF4_mean,0.03046349640824729
6,AH_sF3_max,0.029532159140527914
7,AH_sF3_mean,0.02569615359003318
8,IH_sF2_mean,0.025585696599086008
9,IH_sF3_min,0.02327469961705458
10,IH_sF4_max,0.02013826156698317
11,IH_sF4_min,0.019993054381614306
12,AH_sF4_min,0.018705686691830644
13,IY_sF4_mean,0.016619166536078114
14,AH_sF4_mean,0.016542145059119745
15,IY_sF3_mean,0.013414696275058383
16,AH_sF3_min,0.012569268462375915
17,IY_sF3_max,0.012205640224518909
18,AE_sF4_min,0.012159472069332317
19,AY_sF4_min_first,0.011444251045915706
20,AY_sF4_min_third,0.009698418690667869
21,IY_sF2_max,0.009150199396470857
22,AE_sF2_min,0.008497821352919415
23,IY_sF3_min,0.00844526893294047
24,AY_sF1_min_third,0.007970611257713119
25,AE_sF4_mean,0.00792740017242462
26,AY_sF1_min_first,0.00768781973576765
27,IY_sF4_max,0.007344174212652855
28,IH_sF2_min,0.006928520024955666
29,AY_sF2_min_third,0.006911405672425924
30,AY_sF1_mean_first,0.006557415123891666
31,IY_sF4_min,0.00612532448825317
32,AY_sF2_min_first,0.005665414234893443
33,F0_std,0.005200246943141035
34,AY_sF1_mean_third,0.00510570566262889
35,AA_sF3_min,0.004777924452786181
36,OW_sF3_max_third,0.004572171776415469
37,UW_sF1_max,0.004303584843353489
38,EH_sF4_max,0.0043016367656965
39,OW_sF3_min_first,0.004207040773443475
40,IY_sF2_mean,0.004164313481739947
41,EH_sF4_mean_dist,0.004127003215646283
42,OW_sF3_mean_first,0.004124465642120348
43,IH_sF2_max,0.003994551411854462
44,OW_sF3_max_first,0.003963946762483897
45,AH_sF4_max,0.003936043322100578
46,IH_sF3_mean_dist,0.003911559985542916
47,UW_sF3_mean,0.00390936714158423
48,IH_sF1_max,0.003877227452771266
49,EH_sF4_mean,0.003865260811532552
50,AE_sF3_min,0.0037965867666516113
51,IH_sF2_mean_dist,0.003780067994445573
52,IH_sF1_mean,0.003556482012795749
