,coef,p,t,condition,model,feature
322,-3.46258907789776e-05,0.6272498126768955,-0.4856129280650801,voice_id,Rating_z_score ~ UW_sF4_mean_dist,UW_sF4_mean_dist
323,-9.880148424459819,9.967671994153877e-263,-35.44153914896267,voice_id,Rating_z_score ~ spectral_S_duration,spectral_S_duration
324,-0.01075848242184784,5.239318063871443e-09,-5.843330885471794,voice_id,Rating_z_score ~ spectral_S_intensity,spectral_S_intensity
325,0.0003476207952180578,0.0,39.471173562913194,voice_id,Rating_z_score ~ spectral_S_cog,spectral_S_cog
326,0.00025177384296844955,1.2534870312291247e-24,10.26534859428859,voice_id,Rating_z_score ~ spectral_S_sdev,spectral_S_sdev
327,-0.5018692971845963,0.0,-39.32568916475827,voice_id,Rating_z_score ~ spectral_S_skew,spectral_S_skew
328,-0.03823713901189682,2.032460911257162e-14,-7.65731794578114,voice_id,Rating_z_score ~ spectral_S_kurt,spectral_S_kurt
329,-0.3860153607955965,0.2635433369366713,-1.1181037716675994,voice_id,Rating_z_score ~ spectral_Z_duration,spectral_Z_duration
330,-0.01671726160362308,3.2123364994418426e-07,-5.11320963581345,voice_id,Rating_z_score ~ spectral_Z_intensity,spectral_Z_intensity
331,0.00011292330058391427,5.305836448783476e-85,19.681829667524585,voice_id,Rating_z_score ~ spectral_Z_cog,spectral_Z_cog
332,8.430516009847388e-05,2.630908197883584e-07,5.150857936687105,voice_id,Rating_z_score ~ spectral_Z_sdev,spectral_Z_sdev
333,-0.08163279139026576,1.4184037694404244e-17,-8.545747679197074,voice_id,Rating_z_score ~ spectral_Z_skew,spectral_Z_skew
334,-0.003846465068150769,0.19318969059773286,-1.301268313446729,voice_id,Rating_z_score ~ spectral_Z_kurt,spectral_Z_kurt
335,-5.91934038745595,1.1861677020654887e-41,-13.568277030418573,voice_id,Rating_z_score ~ spectral_F_duration,spectral_F_duration
336,0.012929640907462427,7.340276726276349e-09,5.786780533026726,voice_id,Rating_z_score ~ spectral_F_intensity,spectral_F_intensity
337,5.0952699365938814e-05,8.140170782547802e-23,9.85120589124909,voice_id,Rating_z_score ~ spectral_F_cog,spectral_F_cog
338,-0.00015523262980011564,1.0431765078659794e-09,-6.1071508421631595,voice_id,Rating_z_score ~ spectral_F_sdev,spectral_F_sdev
339,-0.005123169683865749,0.5690191582055679,-0.5695111324713875,voice_id,Rating_z_score ~ spectral_F_skew,spectral_F_skew
340,0.004838084405259976,3.270354146214254e-11,6.639599161008777,voice_id,Rating_z_score ~ spectral_F_kurt,spectral_F_kurt
341,11.163015611532693,1.5219054784111877e-32,11.911531221932165,voice_id,Rating_z_score ~ spectral_V_duration,spectral_V_duration
342,-0.027262839563177665,5.0291962649310755e-29,-11.208550864135544,voice_id,Rating_z_score ~ spectral_V_intensity,spectral_V_intensity
343,-0.0003351625783196302,5.039257806912349e-37,-12.752364492170289,voice_id,Rating_z_score ~ spectral_V_cog,spectral_V_cog
344,-6.601626183340359e-05,0.00016767053801862526,-3.7644204407756185,voice_id,Rating_z_score ~ spectral_V_sdev,spectral_V_sdev
345,0.05506394398341623,5.6685284470799435e-40,13.277807652319328,voice_id,Rating_z_score ~ spectral_V_skew,spectral_V_skew
346,0.002203832894874331,1.517845794869245e-45,14.219677478220062,voice_id,Rating_z_score ~ spectral_V_kurt,spectral_V_kurt
347,0.42210566343584893,0.37006224120851894,0.8963878710835979,voice_id,Rating_z_score ~ spectral_SH_duration,spectral_SH_duration
348,-0.2958703765976942,1.3115723337935712e-40,-13.388472590927053,voice_id,Rating_z_score ~ spectral_SH_intensity,spectral_SH_intensity
349,0.0011672122309557963,8.354550729163261e-34,12.153771561113103,voice_id,Rating_z_score ~ spectral_SH_cog,spectral_SH_cog
350,1.4936236818776478e-05,0.8564411643607379,0.18090984113864508,voice_id,Rating_z_score ~ spectral_SH_sdev,spectral_SH_sdev
351,0.13489604561589977,0.01302059929291348,2.4835476429338814,voice_id,Rating_z_score ~ spectral_SH_skew,spectral_SH_skew
352,0.06521546515487991,1.59844699573186e-08,5.654227687014723,voice_id,Rating_z_score ~ spectral_SH_kurt,spectral_SH_kurt
353,7.795501115219766,2.782110198854641e-06,4.688353441215532,voice_id,Rating_z_score ~ spectral_JH_duration,spectral_JH_duration
354,-0.045834175193959215,2.1078161659455857e-27,-10.869721742087728,voice_id,Rating_z_score ~ spectral_JH_intensity,spectral_JH_intensity
355,-0.0001357856010158523,1.0346226213879646e-09,-6.108469111597574,voice_id,Rating_z_score ~ spectral_JH_cog,spectral_JH_cog
356,0.0015740677496756351,1.7746096072016235e-36,12.652637920426466,voice_id,Rating_z_score ~ spectral_JH_sdev,spectral_JH_sdev
357,-0.019329035235486344,0.5957761205567503,-0.5304974751613296,voice_id,Rating_z_score ~ spectral_JH_skew,spectral_JH_skew
358,-0.019848865108504653,0.03529040182088475,-2.105230288280092,voice_id,Rating_z_score ~ spectral_JH_kurt,spectral_JH_kurt
359,-1.1060108223225207,2.214772455851352e-78,-18.870544624511282,voice_id,Rating_z_score ~ spectral_TH_start,spectral_TH_start
