,PC,F0_mean,F0_std,F0_range,F0_90,F0_10,AA_avg_dur,AE_avg_dur,AH_avg_dur,AO_avg_dur,AR_avg_dur,AW_avg_dur,AX_avg_dur,AY_avg_dur,B_avg_dur,CH_avg_dur,D_avg_dur,EH_avg_dur,EL_avg_dur,ER_avg_dur,EY_avg_dur,G_avg_dur,H_avg_dur,HH_avg_dur,IH_avg_dur,IY_avg_dur,K_avg_dur,L_avg_dur,M_avg_dur,N_avg_dur,NG_avg_dur,OW_avg_dur,OY_avg_dur,P_avg_dur,R_avg_dur,T_avg_dur,UH_avg_dur,UW_avg_dur,W_avg_dur,Y_avg_dur,ZH_avg_dur,vowel_avg_dur,AA_sF1_mean,AE_sF1_mean,AH_sF1_mean,AO_sF1_mean,AX_sF1_mean,EH_sF1_mean,IH_sF1_mean,IY_sF1_mean,UH_sF1_mean,UW_sF1_mean,AA_sF1_min,AE_sF1_min,AH_sF1_min,AO_sF1_min,AX_sF1_min,EH_sF1_min,IH_sF1_min,IY_sF1_min,UH_sF1_min,UW_sF1_min,AA_sF1_max,AE_sF1_max,AH_sF1_max,AO_sF1_max,AX_sF1_max,EH_sF1_max,IH_sF1_max,IY_sF1_max,UH_sF1_max,UW_sF1_max,AA_sF2_mean,AE_sF2_mean,AH_sF2_mean,AO_sF2_mean,AX_sF2_mean,EH_sF2_mean,IH_sF2_mean,IY_sF2_mean,UH_sF2_mean,UW_sF2_mean,AA_sF2_min,AE_sF2_min,AH_sF2_min,AO_sF2_min,AX_sF2_min,EH_sF2_min,IH_sF2_min,IY_sF2_min,UH_sF2_min,UW_sF2_min,AA_sF2_max,AE_sF2_max,AH_sF2_max,AO_sF2_max,AX_sF2_max,EH_sF2_max,IH_sF2_max,IY_sF2_max,UH_sF2_max,UW_sF2_max,AA_sF3_mean,AE_sF3_mean,AH_sF3_mean,AO_sF3_mean,AX_sF3_mean,EH_sF3_mean,IH_sF3_mean,IY_sF3_mean,UH_sF3_mean,UW_sF3_mean,AA_sF3_min,AE_sF3_min,AH_sF3_min,AO_sF3_min,AX_sF3_min,EH_sF3_min,IH_sF3_min,IY_sF3_min,UH_sF3_min,UW_sF3_min,AA_sF3_max,AE_sF3_max,AH_sF3_max,AO_sF3_max,AX_sF3_max,EH_sF3_max,IH_sF3_max,IY_sF3_max,UH_sF3_max,UW_sF3_max,AA_sF4_mean,AE_sF4_mean,AH_sF4_mean,AO_sF4_mean,AX_sF4_mean,EH_sF4_mean,IH_sF4_mean,IY_sF4_mean,UH_sF4_mean,UW_sF4_mean,AA_sF4_min,AE_sF4_min,AH_sF4_min,AO_sF4_min,AX_sF4_min,EH_sF4_min,IH_sF4_min,IY_sF4_min,UH_sF4_min,UW_sF4_min,AA_sF4_max,AE_sF4_max,AH_sF4_max,AO_sF4_max,AX_sF4_max,EH_sF4_max,IH_sF4_max,IY_sF4_max,UH_sF4_max,UW_sF4_max,AW_sF1_mean_first,AW_sF1_min_first,AW_sF1_max_first,AW_sF1_mean_third,AW_sF1_min_third,AW_sF1_max_third,AW_sF2_mean_first,AW_sF2_min_first,AW_sF2_max_first,AW_sF2_mean_third,AW_sF2_min_third,AW_sF2_max_third,AW_sF3_mean_first,AW_sF3_min_first,AW_sF3_max_first,AW_sF3_mean_third,AW_sF3_min_third,AW_sF3_max_third,AW_sF4_mean_first,AW_sF4_min_first,AW_sF4_max_first,AW_sF4_mean_third,AW_sF4_min_third,AW_sF4_max_third,AY_sF1_mean_first,AY_sF1_min_first,AY_sF1_max_first,AY_sF1_mean_third,AY_sF1_min_third,AY_sF1_max_third,AY_sF2_mean_first,AY_sF2_min_first,AY_sF2_max_first,AY_sF2_mean_third,AY_sF2_min_third,AY_sF2_max_third,AY_sF3_mean_first,AY_sF3_min_first,AY_sF3_max_first,AY_sF3_mean_third,AY_sF3_min_third,AY_sF3_max_third,AY_sF4_mean_first,AY_sF4_min_first,AY_sF4_max_first,AY_sF4_mean_third,AY_sF4_min_third,AY_sF4_max_third,EY_sF1_mean_first,EY_sF1_min_first,EY_sF1_max_first,EY_sF1_mean_third,EY_sF1_min_third,EY_sF1_max_third,EY_sF2_mean_first,EY_sF2_min_first,EY_sF2_max_first,EY_sF2_mean_third,EY_sF2_min_third,EY_sF2_max_third,EY_sF3_mean_first,EY_sF3_min_first,EY_sF3_max_first,EY_sF3_mean_third,EY_sF3_min_third,EY_sF3_max_third,EY_sF4_mean_first,EY_sF4_min_first,EY_sF4_max_first,EY_sF4_mean_third,EY_sF4_min_third,EY_sF4_max_third,OW_sF1_mean_first,OW_sF1_min_first,OW_sF1_max_first,OW_sF1_mean_third,OW_sF1_min_third,OW_sF1_max_third,OW_sF2_mean_first,OW_sF2_min_first,OW_sF2_max_first,OW_sF2_mean_third,OW_sF2_min_third,OW_sF2_max_third,OW_sF3_mean_first,OW_sF3_min_first,OW_sF3_max_first,OW_sF3_mean_third,OW_sF3_min_third,OW_sF3_max_third,OW_sF4_mean_first,OW_sF4_min_first,OW_sF4_max_first,OW_sF4_mean_third,OW_sF4_min_third,OW_sF4_max_third,OY_sF1_mean_first,OY_sF1_min_first,OY_sF1_max_first,OY_sF1_mean_third,OY_sF1_min_third,OY_sF1_max_third,OY_sF2_mean_first,OY_sF2_min_first,OY_sF2_max_first,OY_sF2_mean_third,OY_sF2_min_third,OY_sF2_max_third,OY_sF3_mean_first,OY_sF3_min_first,OY_sF3_max_first,OY_sF3_mean_third,OY_sF3_min_third,OY_sF3_max_third,OY_sF4_mean_first,OY_sF4_min_first,OY_sF4_max_first,OY_sF4_mean_third,OY_sF4_min_third,OY_sF4_max_third,AA_sF1_mean_dist,AA_sF2_mean_dist,AA_sF3_mean_dist,AA_sF4_mean_dist,AE_sF1_mean_dist,AE_sF2_mean_dist,AE_sF3_mean_dist,AE_sF4_mean_dist,AH_sF1_mean_dist,AH_sF2_mean_dist,AH_sF3_mean_dist,AH_sF4_mean_dist,AO_sF1_mean_dist,AO_sF2_mean_dist,AO_sF3_mean_dist,AO_sF4_mean_dist,AX_sF1_mean_dist,AX_sF2_mean_dist,AX_sF3_mean_dist,AX_sF4_mean_dist,EH_sF1_mean_dist,EH_sF2_mean_dist,EH_sF3_mean_dist,EH_sF4_mean_dist,IH_sF1_mean_dist,IH_sF2_mean_dist,IH_sF3_mean_dist,IH_sF4_mean_dist,IY_sF1_mean_dist,IY_sF2_mean_dist,IY_sF3_mean_dist,IY_sF4_mean_dist,UH_sF1_mean_dist,UH_sF2_mean_dist,UH_sF3_mean_dist,UH_sF4_mean_dist,UW_sF1_mean_dist,UW_sF2_mean_dist,UW_sF3_mean_dist,UW_sF4_mean_dist,spectral_S_duration,spectral_S_intensity,spectral_S_cog,spectral_S_sdev,spectral_S_skew,spectral_S_kurt,spectral_Z_duration,spectral_Z_intensity,spectral_Z_cog,spectral_Z_sdev,spectral_Z_skew,spectral_Z_kurt,spectral_F_duration,spectral_F_intensity,spectral_F_cog,spectral_F_sdev,spectral_F_skew,spectral_F_kurt,spectral_V_duration,spectral_V_intensity,spectral_V_cog,spectral_V_sdev,spectral_V_skew,spectral_V_kurt,spectral_SH_duration,spectral_SH_intensity,spectral_SH_cog,spectral_SH_sdev,spectral_SH_skew,spectral_SH_kurt,spectral_JH_duration,spectral_JH_intensity,spectral_JH_cog,spectral_JH_sdev,spectral_JH_skew,spectral_JH_kurt,spectral_TH_duration,spectral_TH_intensity,spectral_TH_cog,spectral_TH_sdev,spectral_TH_skew,spectral_TH_kurt,spectral_DH_duration,spectral_DH_intensity,spectral_DH_cog,spectral_DH_sdev,spectral_DH_skew,spectral_DH_kurt,percent_creak,rando,rando_baseline_z_score
0,Principal Component 1,5.822568198640803e-05,1.2077409884050132e-19,2.4725476473390877e-75,5.142685381707669e-09,2.879717543665094e-42,0.033695489300088186,2.3475686164178566e-16,3.1854234914445427e-10,2.904504605259355e-05,,0.0,3.0548038626362355e-118,0.0,0.047809919304840076,0.00268697080472504,0.4514517000133201,2.0224347041016908e-93,0.11860269483748816,2.413796157649995e-39,4.1106209137302853e-63,0.013438251878005621,,0.0,0.0,2.0203522788402146e-47,0.11057515531471244,4.8990563994012664e-281,2.1831764773106089e-94,6.243568329875576e-13,0.0006247333057157776,5.962287707663784e-134,0.0,0.0,6.020193768710389e-09,1.4200209275003434e-26,0.0017084683872207332,0.0,2.467044683303661e-44,0.0,,4.090651843852191e-28,8.488305470564323e-07,1.1851006318443482e-06,2.0441262043391894e-121,0.9538944795833102,1.4611945951736035e-132,6.938003342535088e-13,0.0,2.308089602431051e-133,4.312350248696782e-32,1.1713773000415924e-07,9.368973059602042e-17,5.875510641951272e-20,1.262513837893578e-134,0.850840353394788,2.088332535785184e-27,0.5859405608247227,2.8523353485076513e-225,0.5571575327591134,7.489460284261556e-59,4.4780515126370855e-18,0.06573572177007118,0.30123746016956204,0.0042609437916772104,0.03482171289432705,6.285446028573212e-222,2.4674499001156816e-12,1.2782971001094362e-142,7.488009107104691e-199,3.520925358381833e-11,1.6733769369356342e-29,2.9796272511015287e-05,0.19598740381363627,0.28505658351293356,0.028856189856655817,1.6690012780862352e-48,1.8170787857808702e-09,5.187655799739741e-38,1.8494642525750247e-128,4.406457136179302e-42,6.973066212717508e-48,1.325232552056008e-07,0.0424136069899258,0.029003085886365108,0.14445188849586568,7.788069461002424e-36,1.4389450088406114e-09,0.0,0.8557812008790671,1.5404495346833843e-43,1.1904368744515396e-21,0.003165731096344939,0.0065245022194086,0.8108348766085847,0.001621788795052116,8.48548288732134e-55,1.4052725426257553e-08,1.325268e-317,4.754142245315287e-226,4.2088979405431605e-41,0.0,0.015174300388981182,1.0388476242633482e-05,8.03187921145633e-53,0.3722331165935233,4.89888697690346e-07,0.007390678776464724,2.119625770260299e-06,1.1697157525820323e-29,1.0177547668535271e-30,2.338209512021194e-304,0.11728301576656189,0.0007985553314422807,1.7338902028104837e-113,0.06597548991949066,5.045865524819466e-05,0.16639249516659468,0.2256603592755963,0.001087336171112284,3.4397197591288114e-32,3.0425981702368796e-190,0.007530934701208757,0.0005984718769058172,7.096471700235667e-37,0.7433283552677735,6.97598630610519e-24,3.077513791214111e-38,1.7817827066646974e-225,1.4925272579641825e-83,9.090257603149905e-21,1.461220472315214e-309,0.001255228941199432,0.0003189156511517746,1.9847190032639127e-28,0.27308014592130947,0.01962665070914499,1.311130460313653e-08,0.08304442465566582,3.2593079413823045e-12,2.0634257104629377e-25,3.456743675537481e-248,0.002128933489963218,0.2535512045904175,4.1216826749139443e-22,0.4454009428463111,3.310718947511529e-10,8.414028736273311e-07,8.871112006306837e-35,0.0008050766216241536,6.4304391311086895e-40,6.2032700060424405e-19,0.015074665634182895,4.076676195728777e-07,3.2923374583920112e-43,0.17620450048049474,1.3206914167857544e-14,3.4702444689159304e-12,4.3752820100657015e-52,8.880518880125565e-43,6.149880686230056e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8053154948407656e-06,1.2212352200749416e-22,8.813358377009741e-24,4.53552182865866e-06,1.2212352200749416e-22,4.784070123670654e-27,0.0,0.0,0.0,0.0,0.0,0.0,7.139289496118636e-55,6.7622125811001085e-90,0.0,6.773517339728784e-56,1.1666504970826635e-89,0.0,4.5955906934465785e-94,2.7089231570539355e-47,1.8771320233336627e-181,4.6707063419395235e-94,2.7089231570539355e-47,1.8771320233336627e-181,3.5796405374654917e-12,0.047097971859009664,4.3886135860437356e-16,3.415798819201964e-12,0.047097971859009664,1.0742672321248352e-16,5.879344782910319e-48,5.551763911682368e-117,6.086544635386437e-07,2.0152452686070447e-59,5.0014174236866995e-120,6.086544635386437e-07,2.866518774417829e-40,2.326617693956467e-67,1.0984963989405711e-10,1.552590170729981e-35,1.0563230057251418e-37,1.0984963989405711e-10,6.058365985920757e-18,2.3721394765696794e-52,0.08664265387147489,6.385749320899771e-25,1.6897785337887287e-81,0.08664265387147489,3.59964947315033e-31,7.886136803306316e-12,1.2407114871578788e-49,4.919286867320742e-28,1.1414920500495402e-06,1.2407114871578788e-49,1.710518137617565e-35,3.6454325165382685e-65,9.699784725498579e-57,6.496405978086584e-24,1.4496082517249204e-41,9.699784725498579e-57,0.2963841473757895,0.2636924524501227,0.4459557241301608,0.18816978491260586,0.22322302064627134,0.4459557241301608,7.221383728150421e-210,2.760399990992687e-54,1.2815173076670771e-244,5.889925515885394e-224,7.302721689536813e-55,1.2815173076670771e-244,3.7663150723040475e-75,2.6733754451093e-105,4.366511886466513e-33,1.0981823718230828e-77,9.687160065156948e-109,4.366511886466513e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033036558025824054,0.00043162959083125214,0.04021560554203738,0.0010243526429964658,0.18512584082288333,0.6894489925868835,0.12559208897978597,6.49222162792842e-41,1.0497042474668405e-28,0.010293629563515485,4.260318490387644e-204,0.4010072680511837,0.1317662350270332,1.317591486372939e-06,0.18441880875651315,0.2873727886167357,5.975509566104087e-104,3.103379068858898e-182,5.9560798012298595e-279,0.0,4.903514244783348e-09,7.238955702408658e-14,0.00048498168272384116,1.0612187251240073e-33,0.0,1.3676459401038819e-60,2.7493190363153898e-80,0.02040069104335506,4.411413997941001e-48,0.24953474704746206,0.0,7.233902983696708e-72,3.9133093767827647e-10,8.98291229310311e-76,1.4792059694608172e-28,2.586152114758165e-22,0.0,1.6825021853924496e-228,0.00011763812521564886,1.1979296153764554e-42,1.5284644582505814e-110,6.4390786249348015e-59,0.0031620830693028794,1.939377991633562e-18,1.1467825857537733e-38,1.7227713737104923e-45,0.0,2.9213829479412727e-204,7.258066197890155e-38,3.727204496286814e-152,9.562831610332818e-59,5.286047821985906e-23,2.318551988288249e-13,1.0662696743797542e-23,5.19953576192147e-149,0.0,2.1081972338296955e-06,2.7346221212289387e-09,5.683922255730019e-226,5.742044717020361e-12,1.9965472130931338e-62,1.0598742627756555e-109,0.0,0.0,0.10581249010908583,0.13648121873048943,0.01006385185550669,0.0040320695888079235,0.04261377204208085,3.3646023597445153e-08,0.0,0.0,1.5942759697189622e-215,0.0,0.0,0.0,2.2255299251028126e-35,5.301360732590924e-25,1.383856161368772e-54,1.9884733434143866e-07,8.112177816607902e-35,5.221614302662614e-09,3.717162733885308e-09,0.890426509580023,0.0835586769744092,0.07028165468307651,0.4717591727820383,0.794284933263942,0.0,0.7474029293620976,0.8005037037042528
1,Principal Component 2,0.0,0.0,0.0,0.0,0.0,4.043583514080361e-152,0.0,3.0982414524864526e-179,2.0855366006440033e-91,,9.939988431393492e-14,4.547435819975023e-19,0.0,1.0669699692903268e-43,0.39368804660939427,3.8271815137540084e-36,4.142400993948353e-59,0.00040492463219771017,0.0,0.0,4.28135692713172e-60,,0.0,9.743015932154353e-276,5.755626312203127e-53,1.1967153819592218e-113,3.5034500235518536e-09,5.731369430038787e-52,7.62393572142973e-113,5.178879464115204e-113,3.663804261299885e-101,1.6661549316478385e-71,1.4514014569766033e-111,9.1849060425055e-244,4.576528747861489e-37,3.3677500049423e-95,9.591283213698349e-195,0.0,1.4141261562278704e-105,,7.119410754470521e-254,0.0,6.54620065357219e-24,2.794449415741503e-235,2.141068008840201e-144,0.0,0.0,0.0,0.0,1.3092935511242847e-15,0.0,1.6603561374619264e-284,2.138600254703014e-12,3.511405669093317e-18,9.142709484004107e-83,0.0,3.892946045276469e-120,1.3904048346714753e-124,0.0,3.865639747746967e-49,0.0,5.7562114514194334e-232,5.851434083772759e-70,0.0,0.0,0.0,0.0,0.0,0.0,0.02788561806556745,0.0,2.89523131365771e-101,0.0,0.0,2.6209334196657914e-248,0.0,0.0,0.0,5.346896519771396e-242,0.0,0.0,2.2972892274445508e-46,0.0,0.0,9.770185571516395e-202,0.0,8.835931344512543e-135,0.0,5.738405884620676e-07,0.0,0.0,6.965884370402513e-91,0.0,0.0,4.5025355467168405e-210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9159135438332307e-148,0.0,0.0,0.0,0.0,2.181758900563072e-183,0.0,0.0,0.0,0.0,3.3069761695266063e-52,0.0,5.324666738003216e-227,0.0,0.0,6.399249701573427e-109,0.0,0.0,0.0,0.0,1.0522997663000475e-230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6446436453443258e-290,0.0,1.453e-321,0.0,0.0,4.12241141589971e-305,0.0,4.790248258724076e-309,0.0,0.0,1.969860080748478e-273,0.0,6.197694993826954e-299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0544504375478755e-222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.246237e-318,1.429972789115647e-205,0.0,0.0,1.429972789115647e-205,0.0,5.243878790108287e-274,3.9820040748525426e-258,4.19e-321,2.084638284971328e-273,3.9820040748525426e-258,1.0665220502306e-311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.651402042408526e-06,0.21799642060083632,0.05282750668486344,0.00023719875354335167,0.21799642060083632,0.05282750668486344,0.0,0.0,0.0,0.0,0.0,0.0,7.568778027206483e-118,1.6319111186148118e-44,2.0950226234490288e-206,2.6816917937231405e-97,8.928439685757884e-41,2.0950226234490288e-206,0.0,7.620573430742021e-181,0.0,0.0,6.6429334367884e-123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0289846107410405e-144,9.672432231464167e-81,2.537336714298663e-96,1.665697959216359e-122,6.211158872513293e-56,2.537336714298663e-96,1.3107744725739266e-61,6.462744337096253e-72,2.6077251222243146e-54,2.088489503329862e-63,1.1905020935079258e-72,2.6077251222243146e-54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.666154931638699e-71,1.6661549316447604e-71,1.666154931638699e-71,1.6661549316448079e-71,1.6661549316447604e-71,1.666154931638699e-71,1.6661549316356684e-71,1.6661549316478385e-71,1.6661549316478385e-71,1.6661549316447604e-71,1.6661549316478385e-71,1.6661549316478385e-71,1.6661549316448079e-71,1.666154931638699e-71,1.6661549316508219e-71,1.6661549316539e-71,1.666154931638699e-71,1.6661549316539e-71,1.6661549316448079e-71,1.6661549316356684e-71,1.6661549316447604e-71,1.6661549316448079e-71,1.6661549316539e-71,1.6661549316174368e-71,3.4321961767357378e-267,0.33075285552483663,5.715529500943784e-47,2.62954245063994e-101,0.0,4.973074624337699e-54,6.890376884019776e-19,2.7303016623848376e-165,3.7613781955004205e-49,0.02163936259349642,0.0,0.2182098056614041,0.0,0.0,2.037591353037446e-148,0.0,2.3695030206647124e-99,7.908000499976258e-192,2.1177529103901185e-27,0.0015670999121220953,1.8868920939447268e-64,8.20068011401688e-54,0.006202979184511591,0.0,9.167990701822325e-181,7.089005593565143e-108,1.4086240050724323e-09,7.218874485860583e-17,0.0,0.0,5.340046094332119e-227,1.9843290093758864e-116,0.0,2.330529808633999e-84,5.772375582434184e-66,1.1654919130426335e-72,0.0,1.7841160980378352e-276,8.096737269511308e-63,1.0396198585313378e-15,0.0,9.318547227985703e-13,0.0,5.106218345486698e-133,0.0,5.518861480402235e-54,1.23618872393176e-08,3.4950500874086806e-162,6.965341283929217e-120,3.1523017482064296e-17,5.985129916872008e-16,0.0186284106324206,1.795625931717737e-70,0.012854131395454518,0.06744411720495176,3.408322432171547e-27,2.917959489195229e-23,1.9029364850787795e-38,0.0,1.9347354975885664e-35,0.08905971929467972,1.504328705484256e-05,2.1541123309054283e-34,4.17947407140703e-108,6.112967089627633e-18,1.853261301848992e-48,4.593115270742173e-76,0.5062917653025654,5.1753726651429656e-33,3.2237648230186355e-63,1.947956651127281e-09,5.671657618458162e-39,7.590921598829865e-23,3.00959948656584e-191,2.2611029554333487e-39,1.4984125584089795e-61,1.4062360737758307e-09,0.0,2.867356056952477e-143,0.0,5.890195248662841e-250,0.0,0.3029295703091571,7.102857348493599e-177,0.04920624987133859,9.705779406846565e-12,1.081892210273786e-63,9.465914957320115e-131,3.7442206324988923e-14,0.35961709828292354,0.9267270889708124
2,Principal Component 3,9.670128071289135e-31,1.6263537263747931e-49,0.0015132816605222474,2.829948808303442e-79,1.1805676160198277e-164,9.16141331758737e-89,3.567474301985509e-71,0.5391386323250622,3.0074576869291573e-05,,2.125559935993407e-34,2.0301818355679997e-216,3.025642921613153e-159,0.003044648572755307,0.22488208998990544,7.286057068210693e-183,0.0,0.00216249552744342,6.526183522637202e-90,0.001212125029799954,7.234438354757093e-81,,4.656210190747444e-06,0.0005516849011866612,2.7953835836e-313,1.2120063206029724e-31,9.945714330025373e-37,6.999774411794452e-23,6.219091468224354e-36,0.04316658499512669,9.670283802372571e-21,6.10363216116582e-231,5.007453292379237e-22,3.686727844832069e-93,0.0,0.0,5.091281063592288e-128,2.0043437282253577e-33,1.0282661626360797e-75,,8.772247550701209e-103,5.1359600120682084e-207,1.897514415212939e-36,1.8608576368445894e-38,8.957903929415093e-276,8.299676631999242e-37,0.0,5.551553901302995e-210,1.3666383014372532e-08,0.0,0.0,0.0,1.0661419635819883e-76,0.0,0.0,0.723372066531268,0.0,4.046092533791447e-87,0.0,0.0,1.1780347229554678e-179,1.192114591728247e-65,2.2516315792937026e-44,3.420215468549698e-42,9.617174926242951e-48,1.0361685782560612e-25,0.0,6.699276452759904e-29,1.9644608242431874e-19,1.845303237587419e-275,1.494954492064368e-288,7.971180327429891e-86,0.0,0.0,7.497897286379195e-67,2.7722243595115936e-163,6.449456427111593e-42,2.686212942127512e-181,0.0,0.0,1.262354286e-315,1.1827693557207309e-247,0.0,0.0,5.929204711729745e-135,4.84430905336851e-38,1.0079230906357006e-56,6.236625552957196e-78,0.0,0.0,4.3527692413494734e-129,2.7970391632820766e-05,0.0,0.0,0.004376399546941266,1.8938579200279928e-193,7.660971031713092e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5943095945319718e-137,1.1720411408658761e-288,3.369994522108164e-34,1.3046359327673315e-300,0.0,2.6127159568101898e-82,0.0,1.4409632817970575e-181,9.484234064621486e-161,0.0,3.261742145588206e-23,1.895815154758282e-154,3.91893077373775e-73,0.0,0.0,1.2677325237072845e-82,0.0,0.0,0.0,1.933431811148344e-28,1.6e-322,1.03031371831136e-238,1.763354597231695e-238,1.8591582050493472e-34,0.0,3.271175620726662e-48,0.0,0.0,0.0,0.0,0.0,1.1186760035787499e-188,0.0,5.324825890046036e-139,0.009696616557648415,0.0,0.0,0.0,0.0,0.0,0.0,1.4368597846106013e-124,0.0,9.474752443913718e-211,2.960573048357616e-54,0.0,4.338176058791106e-221,0.0,0.0,5.926652888722787e-86,0.0,5.023795962138251e-121,0.0,4.120617447867593e-44,0.5366790961570241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.227534479821573e-294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.769505231049187e-116,0.0,0.0,1.4745001820721455e-189,0.0,0.0,1.0758090939299356e-205,2.582315079484027e-16,2.628346836988724e-19,1.2684901804120096e-217,1.5193143782175968e-15,2.628346836988724e-19,1.2684901804120096e-217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6946355516260706e-125,0.0,6.861992503537986e-29,4.865962975443723e-125,0.0,7.690557778690766e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.306960654005447e-113,1.745293880033258e-51,1.6564287582907638e-171,2.0069656562763884e-116,1.2039097137072368e-52,1.6564287582907638e-171,0.0,0.0,0.0,0.0,0.0,0.0,1.562125617249113e-52,1.76655645814237e-94,7.896051933307958e-82,1.520297027023375e-57,1.0486615787522612e-98,7.896051933307958e-82,0.0,0.0,0.0,0.0,0.0,0.0,1.009979457073282e-46,3.1924843307570183e-19,1.5975651985057652e-16,2.9023645892544805e-46,3.781197383091384e-19,1.5975651985057652e-16,0.0,0.0,0.0,0.0,0.0,0.0,6.103632161143614e-231,6.103632161143614e-231,6.103632160965282e-231,6.10363216116582e-231,6.103632161143614e-231,6.103632160965282e-231,6.10363216116582e-231,6.10363216116582e-231,6.10363216116582e-231,6.10363216116582e-231,6.10363216116582e-231,6.10363216116582e-231,6.103632161188025e-231,6.103632161143614e-231,6.103632161143614e-231,6.103632161143614e-231,6.103632161143614e-231,6.10363216116582e-231,6.10363216116582e-231,6.10363216121023e-231,6.103632161232435e-231,6.10363216121023e-231,6.103632161121409e-231,6.103632160632208e-231,4.655509468848583e-297,5.357992163683399e-44,1.0861049509459377e-55,1.158338644799808e-38,0.0025051644922626467,0.0,0.3726342152501478,4.029351604549797e-151,0.3940125307104431,0.0,4.075695323532028e-42,0.00013046444647534623,1.8268541319577637e-93,9.129200164651221e-36,6.642984321890251e-06,7.98473318586176e-14,1.8070219293269198e-71,5.669872074227927e-135,0.0,1.3907861647681816e-43,0.0,0.21285214615852582,2.8067970439808355e-178,1.2343764519863114e-131,5.152019152987117e-60,2.0378262715532448e-85,4.437234977095e-312,3.991818789187742e-235,9.662377177012944e-116,0.0,1.6206652223300968e-11,5.788371917424085e-182,0.014238010841510962,0.0,1.013570620500014e-63,5.549379727211115e-67,0.0,0.013460386609429057,1.4733085429440583e-14,5.069727715076271e-24,0.0,1.3750688611497761e-73,7.324088426672375e-244,4.9693e-320,0.002489858631923735,2.4909225531943884e-122,0.0,1.5277538957207427e-15,4.585786848655539e-283,7.67487252947085e-118,0.0,0.0,5.714345110745192e-175,3.445418103547179e-146,0.029703720881281988,7.374520096534991e-164,0.05553176793707293,1.6334884898651363e-30,0.0,0.0,3.848161527869644e-09,0.014560768152269081,0.1408406991308462,1.5506260273807752e-12,5.754331509918371e-25,1.409636731812201e-63,7.324568392016107e-49,1.7080699443419483e-14,1.5583643593734314e-55,1.7785196528282973e-06,1.3054468156082816e-108,7.667610105534592e-57,0.0,4.2315614778683196e-14,0.0,0.0,8.334874126306449e-08,9.33898729013639e-52,2.9856592959362093e-107,9.471488544492987e-25,3.1755743816533326e-54,0.4835940477623133,1.1658778729806793e-12,8.472088218957617e-292,8.520260898772479e-81,2.093260368450978e-86,5.460164735784954e-62,3.0822301297519355e-38,3.834786934863926e-30,0.6909875246215168,0.4113184568505204
