,accuracy,n_features,kind,feature_name
101,0.9545035036745856,1,grand_raw,AH_sF2_max
102,0.9083575457186805,1,grand_raw,AO_sF2_max
103,0.8782088531874893,1,grand_raw,AX_sF2_max
104,0.9233635276021193,1,grand_raw,EH_sF2_max
105,1.0,1,grand_raw,IH_sF2_max
106,0.9092121004956417,1,grand_raw,IY_sF2_max
107,0.8780721244231755,1,grand_raw,UH_sF2_max
108,0.9244231755255512,1,grand_raw,UW_sF2_max
109,0.8935566569817125,1,grand_raw,AA_sF3_mean
110,0.9397026149376175,1,grand_raw,AE_sF3_mean
111,0.9545035036745856,1,grand_raw,AH_sF3_mean
112,0.9083575457186805,1,grand_raw,AO_sF3_mean
113,0.8782088531874893,1,grand_raw,AX_sF3_mean
114,0.9233635276021193,1,grand_raw,EH_sF3_mean
115,1.0,1,grand_raw,IH_sF3_mean
116,0.9092121004956417,1,grand_raw,IY_sF3_mean
117,0.8780721244231755,1,grand_raw,UH_sF3_mean
118,0.9244231755255512,1,grand_raw,UW_sF3_mean
119,0.8935566569817125,1,grand_raw,AA_sF3_min
120,0.9397026149376175,1,grand_raw,AE_sF3_min
121,0.9545035036745856,1,grand_raw,AH_sF3_min
122,0.9083575457186805,1,grand_raw,AO_sF3_min
123,0.8782088531874893,1,grand_raw,AX_sF3_min
124,0.9233635276021193,1,grand_raw,EH_sF3_min
125,1.0,1,grand_raw,IH_sF3_min
126,0.9092121004956417,1,grand_raw,IY_sF3_min
127,0.8780721244231755,1,grand_raw,UH_sF3_min
128,0.9244231755255512,1,grand_raw,UW_sF3_min
129,0.8935566569817125,1,grand_raw,AA_sF3_max
130,0.9397026149376175,1,grand_raw,AE_sF3_max
131,0.9545035036745856,1,grand_raw,AH_sF3_max
132,0.9083575457186805,1,grand_raw,AO_sF3_max
133,0.8782088531874893,1,grand_raw,AX_sF3_max
134,0.9233635276021193,1,grand_raw,EH_sF3_max
135,1.0,1,grand_raw,IH_sF3_max
136,0.9092121004956417,1,grand_raw,IY_sF3_max
137,0.8780721244231755,1,grand_raw,UH_sF3_max
138,0.9244231755255512,1,grand_raw,UW_sF3_max
139,0.8935566569817125,1,grand_raw,AA_sF4_mean
140,0.9397026149376175,1,grand_raw,AE_sF4_mean
141,0.9545035036745856,1,grand_raw,AH_sF4_mean
142,0.9083575457186805,1,grand_raw,AO_sF4_mean
143,0.8782088531874893,1,grand_raw,AX_sF4_mean
144,0.9233635276021193,1,grand_raw,EH_sF4_mean
145,1.0,1,grand_raw,IH_sF4_mean
146,0.9092121004956417,1,grand_raw,IY_sF4_mean
147,0.8780721244231755,1,grand_raw,UH_sF4_mean
148,0.9244231755255512,1,grand_raw,UW_sF4_mean
149,0.8935566569817125,1,grand_raw,AA_sF4_min
150,0.9397026149376175,1,grand_raw,AE_sF4_min
151,0.9545035036745856,1,grand_raw,AH_sF4_min
152,0.9083575457186805,1,grand_raw,AO_sF4_min
153,0.8782088531874893,1,grand_raw,AX_sF4_min
154,0.9233635276021193,1,grand_raw,EH_sF4_min
155,1.0,1,grand_raw,IH_sF4_min
156,0.9092121004956417,1,grand_raw,IY_sF4_min
157,0.8780721244231755,1,grand_raw,UH_sF4_min
158,0.9244231755255512,1,grand_raw,UW_sF4_min
159,0.8935566569817125,1,grand_raw,AA_sF4_max
160,0.9397026149376175,1,grand_raw,AE_sF4_max
161,0.9545035036745856,1,grand_raw,AH_sF4_max
162,0.9083575457186805,1,grand_raw,AO_sF4_max
163,0.8782088531874893,1,grand_raw,AX_sF4_max
164,0.9233635276021193,1,grand_raw,EH_sF4_max
165,1.0,1,grand_raw,IH_sF4_max
166,0.9092121004956417,1,grand_raw,IY_sF4_max
167,0.8780721244231755,1,grand_raw,UH_sF4_max
168,0.9244231755255512,1,grand_raw,UW_sF4_max
169,0.8931122884976928,1,grand_raw,AW_sF1_mean_first
170,0.8931122884976928,1,grand_raw,AW_sF1_min_first
171,0.8931122884976928,1,grand_raw,AW_sF1_max_first
172,0.8931122884976928,1,grand_raw,AW_sF1_mean_third
173,0.8931122884976928,1,grand_raw,AW_sF1_min_third
174,0.8931122884976928,1,grand_raw,AW_sF1_max_third
