,feature,importance_cluster_4
0,percent_creak,0.057892017621529415
1,IH_avg_dur,0.032540142205341495
2,IH_sF1_mean,0.02818966084394214
3,AO_sF3_min,0.02506135588540995
4,AO_sF3_mean_dist,0.020258991773017383
5,spectral_JH_duration,0.019695239600085155
6,AE_sF3_mean_dist,0.017218591368677847
7,K_avg_dur,0.016819180950536496
8,AY_sF1_max_first,0.015972990557699292
9,AH_sF3_max,0.01499015110395796
10,IH_sF2_mean_dist,0.01448341592132328
11,AY_sF1_max_third,0.012601079972747996
12,spectral_Z_cog,0.01255030774923716
13,spectral_V_skew,0.011194139221796079
14,IH_sF2_mean,0.011045124506208061
15,AH_sF1_mean_dist,0.011026324329304133
16,R_avg_dur,0.010703673950060286
17,IH_sF1_max,0.010380896384575237
18,AH_sF3_mean_dist,0.010331567387301645
19,AO_avg_dur,0.009951350154801043
20,AE_sF1_max,0.009562678186366204
21,spectral_S_skew,0.008888493812322042
22,AH_sF4_max,0.008823096126346408
23,IH_sF2_min,0.008618281446803985
24,IH_sF3_mean_dist,0.008394370924710145
25,spectral_S_sdev,0.008271434780933246
26,EH_sF4_mean,0.008208263639074639
27,spectral_JH_cog,0.008183126413977827
28,EH_sF2_min,0.0080441113760171
29,AH_sF3_mean,0.007702748443315415
30,IH_sF2_max,0.007688659698220131
31,UW_sF1_max,0.007515629887943445
32,OW_avg_dur,0.007319831344162353
33,spectral_V_kurt,0.0070084221951176124
34,AY_avg_dur,0.00692560645279634
35,AE_sF2_mean_dist,0.0068957971679185475
36,M_avg_dur,0.006688939606380656
37,vowel_avg_dur,0.006464284548311816
38,AO_sF3_mean,0.006446176817716274
39,AO_sF4_mean,0.006330856242551663
40,AO_sF4_min,0.006321968770894591
41,AE_sF1_min,0.006178471326014167
42,AY_sF3_max_first,0.00610965299520496
43,AO_sF3_max,0.0060975189189791165
44,AE_sF2_max,0.005955721266809506
45,AE_sF4_min,0.005919618375520183
46,IH_sF1_min,0.005801606639178038
47,spectral_Z_skew,0.005532785635538888
48,L_avg_dur,0.005351059336913259
49,AY_sF1_mean_third,0.005128877851980585
50,IH_sF3_mean,0.0049577926323176045
51,UW_sF3_max,0.004914176440638746
52,EH_sF4_max,0.004819346620739166
53,IH_sF3_max,0.004794741276934773
54,IH_sF1_mean_dist,0.0047779873545024405
55,spectral_JH_intensity,0.004721189176571926
56,IH_sF4_max,0.0046941043515769205
57,spectral_S_cog,0.004667391789983691
58,AO_sF4_mean_dist,0.004654271889371265
59,AH_sF1_min,0.004634585642818651
60,AY_sF1_mean_first,0.004474085770371652
61,AH_sF4_mean,0.004450131966266421
62,UW_sF1_min,0.004298454843249342
63,spectral_Z_kurt,0.004239487785777459
64,EH_avg_dur,0.004176978076743792
65,AH_sF1_mean,0.004112640531072639
66,UH_sF4_max,0.004059250531802899
67,NG_avg_dur,0.004005175329903498
68,AA_avg_dur,0.003968056046110054
69,F0_10,0.0038709326523783025
70,AY_sF3_max_third,0.0038031309505885042
71,AE_sF2_mean,0.0037911097827768607
72,spectral_V_intensity,0.0037518422253744865
73,IH_sF4_mean_dist,0.003598835507477369
74,AE_sF3_min,0.003557112976125496
75,AE_sF4_mean,0.0035070985133729454
76,UH_sF4_min,0.0033561249038670258
77,OW_sF1_max_third,0.0032847159252892533
78,UW_sF4_mean_dist,0.003284449796707606
79,F0_90,0.0032434472557208386
80,F0_mean,0.0031956278460552033
81,spectral_F_intensity,0.0031947310825829406
82,UH_sF2_max,0.003176486046859864
83,AH_sF2_max,0.0031193379899730534
84,IH_sF3_min,0.0030975664700644136
85,AW_sF3_mean_first,0.0030917233033382367
86,UW_sF2_mean_dist,0.0030709598234574162
87,AE_sF1_mean_dist,0.003019587980321235
88,AH_sF2_min,0.0029971862401666116
89,UH_sF4_mean,0.0029509272793321125
90,spectral_SH_cog,0.00294267040475257
91,F0_range,0.0029183946722100315
92,OW_sF1_mean_first,0.0029042414409910585
93,AY_sF3_min_third,0.00290188657006729
94,UW_sF3_mean_dist,0.0028850832421630675
95,AY_sF3_mean_first,0.00285574070073143
96,UH_sF2_mean_dist,0.0028357715327775464
97,AY_sF3_min_first,0.002805545955078814
98,AH_avg_dur,0.002803405073730493
99,UW_sF1_mean,0.0027889300250231765
100,AE_avg_dur,0.0027852934481436137
101,DH_avg_dur,0.0027849827362876455
102,AH_sF4_min,0.0027399678771769316
103,OW_sF1_mean_third,0.0027386222561579005
104,UW_sF2_max,0.0027213369486583914
105,UH_sF2_mean,0.002718456350914802
106,AW_sF3_min_first,0.0026608353108658806
107,AO_sF2_max,0.002650585742097393
108,AY_sF3_mean_third,0.0026078742259734774
109,F0_std,0.0026042261225185585
110,AW_sF2_min_third,0.0025894140088038517
111,AO_sF1_min,0.002582933340971631
112,AH_sF2_mean_dist,0.002567717936589769
113,EH_sF3_max,0.0025474457834573964
114,AE_sF1_mean,0.0025169296159069255
115,AE_sF3_max,0.0024849109138960087
116,IH_sF4_min,0.002480239952834845
117,AW_sF4_mean_first,0.002457277340384176
118,AW_sF3_min_third,0.002410349005822319
119,AW_sF3_max_first,0.0023820738715314782
120,AW_sF3_mean_third,0.0023382121766639522
121,IH_sF4_mean,0.0023071735711586686
122,AH_sF2_mean,0.002295431028286659
123,AW_sF4_min_first,0.002267406528908004
124,OW_sF1_max_first,0.0022462696161317593
125,AE_sF2_min,0.0022228599582597474
126,UW_sF4_max,0.0021927598988226928
127,AY_sF4_mean_first,0.0021913259739152406
128,EH_sF2_mean_dist,0.002182183107175283
129,spectral_SH_sdev,0.0021388084974659797
130,AY_sF4_min_first,0.002101044660233208
131,D_avg_dur,0.0020644095883407656
132,UH_sF1_min,0.0020614052944204074
133,HH_avg_dur,0.002048513294638458
134,AO_sF1_mean_dist,0.002009468335502111
135,AW_sF4_mean_third,0.0019925945621205544
136,AH_sF1_max,0.0019887849893453946
137,UW_sF3_min,0.001978417607907054
138,T_avg_dur,0.0019569217270989916
139,AW_sF2_mean_third,0.001889747101676297
140,UW_sF2_min,0.001849552010553776
