,accuracy,n_features,kind,feature_name
291,0.7571355323876261,1,cluster_1,UW_sF1_mean
292,0.9095197402153478,1,cluster_2,UW_sF1_mean
293,0.8617672192787558,1,cluster_3,UW_sF1_mean
294,0.9244231755255512,1,cluster_4,UW_sF1_mean
295,0.8190736626217741,1,cluster_0,AA_sF1_min
296,0.7586053666039994,1,cluster_1,AA_sF1_min
297,0.8345240129892326,1,cluster_2,AA_sF1_min
298,0.9231584344556486,1,cluster_3,AA_sF1_min
299,0.8935566569817125,1,cluster_4,AA_sF1_min
300,0.834626559562468,1,cluster_0,AE_sF1_min
301,0.8340796445052128,1,cluster_1,AE_sF1_min
302,0.9099299265082892,1,cluster_2,AE_sF1_min
303,0.9234660741753546,1,cluster_3,AE_sF1_min
304,0.9397026149376175,1,cluster_4,AE_sF1_min
305,0.9704324047171423,1,cluster_0,AH_sF1_min
306,0.8944453939497522,1,cluster_1,AH_sF1_min
307,0.9847547427790121,1,cluster_2,AH_sF1_min
308,0.9381644163390873,1,cluster_3,AH_sF1_min
309,0.9545035036745856,1,cluster_4,AH_sF1_min
310,0.8180823790804991,1,cluster_0,AO_sF1_min
311,0.7435310203384037,1,cluster_1,AO_sF1_min
312,0.8490172620064946,1,cluster_2,AO_sF1_min
313,0.8780721244231755,1,cluster_3,AO_sF1_min
314,0.9083575457186805,1,cluster_4,AO_sF1_min
315,0.8185267475645189,1,cluster_0,AX_sF1_min
316,0.7587079131772346,1,cluster_1,AX_sF1_min
317,0.8484019825670825,1,cluster_2,AX_sF1_min
318,0.8769099299265083,1,cluster_3,AX_sF1_min
319,0.8782088531874893,1,cluster_4,AX_sF1_min
320,0.8943428473765168,1,cluster_0,EH_sF1_min
321,0.771936421124594,1,cluster_1,EH_sF1_min
322,0.880088873696804,1,cluster_2,EH_sF1_min
323,0.8773542984105281,1,cluster_3,EH_sF1_min
324,0.9233635276021193,1,cluster_4,EH_sF1_min
325,0.9694069389847889,1,cluster_0,IH_sF1_min
326,0.9546060502478209,1,cluster_1,IH_sF1_min
327,0.9707058622457699,1,cluster_2,IH_sF1_min
328,0.953170398222526,1,cluster_3,IH_sF1_min
329,1.0,1,cluster_4,IH_sF1_min
330,0.9240471714236883,1,cluster_0,IY_sF1_min
331,0.8784823107161169,1,cluster_1,IY_sF1_min
332,0.9251751837292771,1,cluster_2,IY_sF1_min
333,0.9389164245428132,1,cluster_3,IY_sF1_min
334,0.9092121004956417,1,cluster_4,IY_sF1_min
335,0.8041018629294138,1,cluster_0,UH_sF1_min
336,0.743018287472227,1,cluster_1,UH_sF1_min
337,0.8037258588275509,1,cluster_2,UH_sF1_min
338,0.8468637839685523,1,cluster_3,UH_sF1_min
339,0.8780721244231755,1,cluster_4,UH_sF1_min
340,0.8641257904631687,1,cluster_0,UW_sF1_min
341,0.7571355323876261,1,cluster_1,UW_sF1_min
342,0.9095197402153478,1,cluster_2,UW_sF1_min
343,0.8617672192787558,1,cluster_3,UW_sF1_min
344,0.9244231755255512,1,cluster_4,UW_sF1_min
345,0.8190736626217741,1,cluster_0,AA_sF1_max
346,0.7586053666039994,1,cluster_1,AA_sF1_max
