,feature,importance_cluster_1
138,EY_sF3_mean_first,0.0013971844559997997
139,HH_avg_dur,0.0013893735544393104
140,AY_sF2_mean_first,0.001383159008383332
141,EY_sF3_mean_third,0.0013716413103850085
142,spectral_DH_intensity,0.001365742243688738
143,AE_avg_dur,0.001365505608016822
144,IY_sF1_min,0.001359632271024366
145,AX_sF4_min,0.0013323707140305272
146,EH_sF2_max,0.001317347501591895
147,AY_sF3_max_third,0.0013082901166984867
148,AX_sF3_min,0.0013001929503857169
149,AX_sF4_max,0.0012844096723638805
150,AE_sF1_min,0.0012693208777380524
151,AA_sF3_max,0.0012554091204031695
152,Y_avg_dur,0.0012370571370280364
153,EY_sF4_max_first,0.0012331561325036634
154,OW_sF2_min_first,0.0012329820313310479
155,AA_sF3_mean_dist,0.001230191098901398
156,AY_sF3_max_first,0.0012252667978579147
157,AO_sF4_mean,0.001184768331584448
158,OW_sF2_min_third,0.0011694663668808116
159,AW_sF2_max_third,0.0011646284881821356
160,AY_avg_dur,0.0011534637228884513
161,AA_sF4_mean_dist,0.001153108264473419
162,IY_sF3_mean_dist,0.0011476985067120202
163,OW_sF1_min_third,0.0011169745638076618
164,AH_sF1_min,0.001102513811649407
165,AX_sF3_mean,0.0010929787418889015
166,EY_sF3_max_third,0.0010921542104345842
167,UW_sF2_max,0.0010788465777919359
168,spectral_F_cog,0.0010561856341608357
169,AY_sF3_mean_third,0.001055051812214487
170,AX_sF2_min,0.001052018167498347
171,T_avg_dur,0.0010511725908314692
172,spectral_F_sdev,0.0010294682199532554
173,EY_sF2_min_first,0.0010217858129327488
174,UW_sF3_min,0.0010168808287036328
175,OW_sF1_max_first,0.0010154642217449813
176,IY_avg_dur,0.001014301000990927
177,P_avg_dur,0.0010082976047844873
178,N_avg_dur,0.000997706707708775
179,IH_sF2_mean_dist,0.0009426689931800948
180,AH_sF4_mean_dist,0.0009347202898814968
181,spectral_S_intensity,0.0009303920756070787
182,W_avg_dur,0.0009220308794477859
183,AX_sF2_max,0.0009174770659607047
184,spectral_DH_skew,0.0009154001183506472
185,spectral_F_skew,0.0009145441080618958
186,AW_sF4_max_first,0.0009038070465098964
187,AW_sF2_mean_first,0.0008908206212151741
188,AE_sF4_max,0.0008820661077881371
189,EH_avg_dur,0.0008789145990877939
190,UW_sF4_max,0.0008758846516849145
191,AH_sF3_mean_dist,0.0008673303578480187
192,UH_sF2_min,0.0008651666553302139
193,UW_sF2_min,0.000862438075173958
194,AA_sF3_mean,0.0008609026880498411
195,AW_sF2_mean_third,0.0008607566892528476
196,AE_sF2_mean,0.0008584044796800872
197,OW_sF2_mean_first,0.0008486862673226389
198,EY_avg_dur,0.0008399447070625919
199,AO_sF4_max,0.0008358122704048615
200,OW_sF2_mean_third,0.0008291886692140884
201,EY_sF3_max_first,0.0008162390426138996
202,spectral_F_duration,0.0008141828096857994
203,spectral_SH_kurt,0.0008136451964844272
204,UW_sF1_min,0.0008125339015097497
205,spectral_TH_sdev,0.0008121855347281884
206,EY_sF1_min_first,0.0007992823575034937
207,UW_sF3_max,0.0007989407098142555
208,EH_sF4_mean_dist,0.0007971944969630794
209,UW_sF1_mean,0.0007918843756322139
210,AX_sF2_mean,0.0007760872293584245
211,EY_sF3_min_third,0.0007744905436136691
212,AY_sF3_mean_first,0.000771009426749866
213,AA_sF2_mean,0.0007674507051726996
214,AO_sF2_max,0.000752285112195052
215,UW_avg_dur,0.000737225877750303
216,spectral_SH_intensity,0.0007295647475889585
217,AE_sF4_mean_dist,0.0007281452547589723
218,EH_sF2_mean,0.0007255099071979151
219,AW_sF4_mean_first,0.0007155963641417592
220,AH_sF1_mean_dist,0.0007117923777800754
221,spectral_F_kurt,0.0007054098112158342
222,B_avg_dur,0.0007045401633371774
223,spectral_V_intensity,0.0006970024410363519
224,EY_sF2_min_third,0.0006966016665871305
225,spectral_Z_kurt,0.0006843931205867879
226,AO_sF4_min,0.0006813557399717288
227,AE_sF2_min,0.0006764271442372514
